Total Write,Term,Node 1 Write,Node 2 Write,Node 3 Write,Node 4 Write,Node 5 Write,Node 6 Write,Node 7 Write,Node 8 Write,Node 1 Remain Percent,Node 2 Remain Percent,Node 3 Remain Percent,Node 4 Remain Percent,Node 5 Remain Percent,Node 6 Remain Percent,Node 7 Remain Percent,Node 8 Remain Percent,variance
5718706537812,4,840713098282,875299415023,869719187338,882944725561,887131712107,459071283368,450814433419,453012682714,0.23512712,0.27833727,0.26697141,0.28367447,0.29303485,0.32547275,0.30414546,0.31036819,0.0007906419
5718945063057,4,840749098282,875334923438,869757477743,882988671379,887180930117,459082845965,450826433419,453024682714,0.23529999,0.27854276,0.26718686,0.28394340,0.29334313,0.32566331,0.30431523,0.31054432,0.0007906501
5719060598244,4,840775598400,875350935049,869779977861,882996682990,887199441846,459086845965,450834433419,453036682714,0.23542724,0.27863542,0.26731345,0.28399243,0.29345909,0.32572923,0.30442841,0.31072044,0.0007903839
5719395715893,4,840836798203,875404045630,869837702835,883045274394,887247412554,459099459545,450862641456,453062381276,0.23572111,0.27894278,0.26763824,0.28428979,0.29375956,0.32593711,0.30482748,0.31109762,0.0007903063
5720349700977,4,840974377643,875546902520,869984477461,883199015898,887420819372,459180136484,450925673677,453118297922,0.23638175,0.27976952,0.26846408,0.28523062,0.29484571,0.32726671,0.30571923,0.31191831,0.0007989125
5720889354450,4,841068614340,875623039197,870056990802,883296228319,887495788217,459230557440,450964158414,453153977721,0.23683426,0.28021013,0.26887207,0.28582551,0.29531529,0.32809767,0.30626370,0.31244198,0.0008041967
5722185152127,4,841273649343,875831397872,870256290696,883537450469,887701219793,459327105054,451033247327,453224791573,0.23781881,0.28141594,0.26999344,0.28730168,0.29660204,0.32968883,0.30724113,0.31348131,0.0008099937
5724000230805,4,841546726498,876117109744,870546903089,883770580274,887979489543,459468370100,451185730136,453385321421,0.23913008,0.28306940,0.27162858,0.28872833,0.29834502,0.33201695,0.30939839,0.31583740,0.0008303777
5727697149699,4,842108383523,876656048493,871219745729,884347006861,888562858865,459703554931,451453779613,453645771684,0.24182708,0.28618833,0.27541435,0.29225580,0.30199902,0.33589293,0.31319063,0.31966003,0.0008501717
5729452394055,4,842381504257,876962031901,871474103232,884640494632,888832876242,459797251819,451616250283,453747881689,0.24313857,0.28795910,0.27684550,0.29405182,0.30369031,0.33743710,0.31548919,0.32115869,0.0008573318
5732420369175,4,842851743518,877428023764,871911035260,885135642583,889325715363,460011433548,451814355777,453942419362,0.24539659,0.29065587,0.27930391,0.29708190,0.30677728,0.34096693,0.31829189,0.32401392,0.0008771996
5733025576104,4,842948163515,877527662206,872007118909,885221131312,889417151089,460058817585,451854355777,453991175711,0.24585958,0.29123250,0.27984452,0.29760505,0.30734999,0.34174784,0.31885779,0.32472951,0.0008825107
5733533870568,4,843034159530,877607256424,872094290436,885275485933,889524134155,460086668797,451893473927,454018401366,0.24627252,0.29169312,0.28033500,0.29793768,0.30802010,0.34220685,0.31941122,0.32512910,0.0008836398
5733959118843,4,843115962872,877669533059,872147286687,885341377867,889601165312,460108249653,451931307977,454044235416,0.24666533,0.29205353,0.28063318,0.29834091,0.30850259,0.34256251,0.31994648,0.32550827,0.0008846721
5734411426395,4,843190204162,877727162334,872237799491,885405487764,889654723218,460135961789,451963307977,454096779660,0.24702183,0.29238704,0.28114245,0.29873323,0.30883806,0.34301922,0.32039920,0.32627946,0.0008882374
5734616931294,4,843222314453,877751553676,872265799491,885429598055,889691224851,460159961789,451963307977,454133171002,0.24717602,0.29252819,0.28130000,0.29888077,0.30906669,0.34341476,0.32039920,0.32681358,0.0008930524
5735796731532,4,843416428414,877939756986,872451053390,885603785546,889901284165,460226829934,452039337594,454218255503,0.24810812,0.29361736,0.28234233,0.29994672,0.31038242,0.34451678,0.32147483,0.32806236,0.0008974745
5736619123986,4,843557737034,878073077647,872582216501,885731379726,890017932204,460267241388,452119770420,454269769066,0.24878667,0.29438891,0.28308033,0.30072754,0.31111307,0.34518278,0.32261276,0.32881842,0.0008996164
5736722535981,4,843569233114,878088052232,872604574667,885750466810,890033932204,460271241388,452131154001,454273881565,0.24884187,0.29447557,0.28320613,0.30084435,0.31121328,0.34524870,0.32277381,0.32887878,0.0008998369
5737379585628,4,843693483141,878166014712,872726944356,885832641641,890134901754,460307736918,452183981541,454333881565,0.24943850,0.29492675,0.28389464,0.30134722,0.31184572,0.34585017,0.32352119,0.32975940,0.0009027071
5739331765710,4,843990592733,878486927610,873025109009,886111100507,890482166428,460415225955,452343282813,454477360655,0.25086518,0.29678392,0.28557227,0.30305126,0.31402086,0.34762165,0.32577491,0.33186524,0.0009143414
5740789360044,4,844224580861,878748784926,873307125212,886296896931,890673749304,460488730227,452465816472,454583676111,0.25198876,0.29829934,0.28715905,0.30418825,0.31522086,0.34883304,0.32750846,0.33342563,0.0009179853
5742217206078,4,844442792696,879011900570,873570153161,886497032115,890922953050,460562755885,452564292142,454645326459,0.25303658,0.29982203,0.28863898,0.30541299,0.31678178,0.35005302,0.32890164,0.33433047,0.0009177279
5742457131573,4,844482252999,879038356495,873617613464,886537546977,890958134995,460582755885,452577811382,454662659376,0.25322606,0.29997513,0.28890602,0.30566092,0.31700215,0.35038263,0.32909291,0.33458487,0.0009194475
5743133500335,4,844588361690,879125663967,873737501373,886647168908,891068472615,460629986476,452622011430,454714333876,0.25373558,0.30048040,0.28958057,0.30633176,0.31769326,0.35116102,0.32971823,0.33534329,0.0009241684
5743715144181,4,844697836468,879212067204,873820833251,886744383211,891155779211,460666351700,452652527855,454765365281,0.25426126,0.30098043,0.29004944,0.30692667,0.31824012,0.35176033,0.33014996,0.33609228,0.0009264765
5744355790074,4,844830194088,879292140063,873919472710,886849088708,891238321429,460697611431,452711642010,454817319635,0.25489682,0.30144382,0.29060444,0.30756742,0.31875713,0.35227551,0.33098628,0.33685481,0.0009278265
5745151076682,4,844936010051,879407439280,874048742105,886979326412,891364502220,460745156522,452781414042,454888486050,0.25540494,0.30211108,0.29133177,0.30836441,0.31954748,0.35305908,0.33197338,0.33789932,0.0009360007
5745763165830,4,845049038945,879485461888,874135952559,887082447127,891462396138,460788083148,452829328554,454930457471,0.25594769,0.30256261,0.29182247,0.30899547,0.32016065,0.35376653,0.33265126,0.33851533,0.0009398281
5745951438300,4,845069038945,879516700223,874185127937,887109966282,891493174440,460792083148,452841328554,454944018771,0.25604372,0.30274339,0.29209915,0.30916387,0.32035344,0.35383246,0.33282103,0.33871437,0.0009394070
5746259563497,4,845121836200,879556127930,874225693144,887161587219,891536602147,460835544833,452859669816,454962502208,0.25629725,0.30297156,0.29232739,0.30947977,0.32062545,0.35454873,0.33308051,0.33898565,0.0009451596
5751338874048,4,845901932160,880384195392,874962977756,887908959351,892333663908,461160053200,453316864146,455370228135,0.26004316,0.30776372,0.29647575,0.31405335,0.32561795,0.35989680,0.33954868,0.34496984,0.0009921933
5753743656714,4,846265892383,880783868857,875330124644,888318917692,892741146532,461297104208,453465624594,455540977804,0.26179084,0.31007670,0.29854151,0.31656211,0.32817027,0.36215547,0.34165328,0.34747593,0.0010030758
5754787422075,5,846457439824,880962777489,875512107630,888471149615,892932302640,461373797440,453497624594,455580222843,0.00124597,0.00150071,0.00145972,0.00136309,0.00178219,0.00198159,0.00068766,0.00088272,0.0000001839
5755143097176,5,846510928307,881026990593,875562653765,888508018627,892989002775,461407739336,453530662018,455607101755,0.00159389,0.00203934,0.00186516,0.00169322,0.00231082,0.00285857,0.00139762,0.00148730,0.0000002382
5757384271071,5,846926408157,881421170998,875911485516,888867578158,893297119442,461519549866,453683665996,455757292938,0.00429648,0.00534577,0.00466320,0.00491274,0.00518347,0.00574752,0.00468560,0.00486549,0.0000002048
5758977631176,5,847233290261,881715335429,876102087014,889124852041,893572735292,461603847822,453771762730,455853720587,0.00629267,0.00781326,0.00619205,0.00721639,0.00775310,0.00792560,0.00657875,0.00703441,0.0000004832
5759945785530,5,847417243192,881865327067,876250932136,889303686304,893733102669,461635877119,453825734953,455913882090,0.00748923,0.00907141,0.00738597,0.00881769,0.00924824,0.00875317,0.00773859,0.00838760,0.0000005361
5760117362127,5,847443594147,881897327067,876277773380,889331091929,893756508294,461649663693,453840576197,455920827420,0.00766064,0.00933983,0.00760126,0.00906308,0.00946646,0.00910938,0.00805752,0.00854381,0.0000005642
5760288982404,5,847465746154,881929327067,876290980139,889365080917,893779563046,461676881464,453848576197,455932827420,0.00780473,0.00960825,0.00770720,0.00936742,0.00968141,0.00981263,0.00822943,0.00881373,0.0000007485
5761719175524,5,847698953001,882143522625,876527033402,889608640471,893962203218,461792235709,453979183061,456007404037,0.00932168,0.01140495,0.00960063,0.01154827,0.01138420,0.01279314,0.01103611,0.01049115,0.0000012630
5761731175524,5,847702953001,882147522625,876527033402,889608640471,893966203218,461792235709,453979183061,456007404037,0.00934770,0.01143850,0.00960063,0.01154827,0.01142150,0.01279314,0.01103611,0.01049115,0.0000012602
5762391586380,5,847832977321,882273483830,876630385502,889702090280,894084993695,461819786507,454014354034,456033515211,0.01019348,0.01249508,0.01042963,0.01238502,0.01252901,0.01350499,0.01179192,0.01107846,0.0000013205
5762482187247,5,847847040321,882292010275,876646522791,889721764124,894094730539,461823786507,454018817479,456037515211,0.01028495,0.01265048,0.01055907,0.01256118,0.01261979,0.01360834,0.01188783,0.01116843,0.0000013395
5762579274744,5,847874837436,882306085367,876666885290,889729764124,894107295923,461823786507,454024539502,456046080595,0.01046577,0.01276854,0.01072240,0.01263281,0.01273694,0.01360834,0.01201080,0.01136109,0.0000012148
5763932776164,5,848132017331,882488412293,876870682002,889933978387,894316715913,461934347018,454144717793,456111905427,0.01213865,0.01429793,0.01235709,0.01446136,0.01468941,0.01646499,0.01459337,0.01284166,0.0000021011
5764475286795,5,848224998818,882581341271,876952665321,890020611701,894420139483,461966888377,454158913883,456149727941,0.01274347,0.01507743,0.01301470,0.01523708,0.01565365,0.01730579,0.01489843,0.01369239,0.0000022648
5766078806229,5,848527142677,882803557465,877197391869,890273978869,894646823173,462094761553,454271204196,456263946427,0.01470884,0.01694140,0.01497769,0.01750575,0.01776708,0.02060976,0.01731149,0.01626146,0.0000034084
5766702461298,5,848637381048,882904592399,877286685197,890361424392,894750927779,462125840629,454325156029,456310453825,0.01542591,0.01778890,0.01569393,0.01828874,0.01873767,0.02141278,0.01847089,0.01730753,0.0000035527
5768633974248,5,848953535709,883228626192,877627118303,890651681519,895034632687,462217360657,454491065640,456429953541,0.01748241,0.02050693,0.01842461,0.02088773,0.02138272,0.02377746,0.02203621,0.01999540,0.0000039526
5769304763526,5,849052261194,883324034833,877760084511,890748801415,895169568771,462247404421,454517315417,456485292964,0.01812460,0.02130723,0.01949116,0.02175734,0.02264076,0.02455372,0.02260030,0.02124012,0.0000039181
5769968522202,5,849163237913,883409324534,877878194615,890862294666,895278687212,462297902303,454560142948,456518738011,0.01884647,0.02202265,0.02043854,0.02277357,0.02365810,0.02585848,0.02352064,0.02199239,0.0000045317
5770321768962,5,849233631040,883473397788,877945448386,890906294666,895329182361,462317258096,454571498741,456545057884,0.01930436,0.02256011,0.02097799,0.02316755,0.02412888,0.02635859,0.02376467,0.02258439,0.0000044448
5771498973945,5,849441206535,883620465877,878120520529,891111414031,895466710069,462426306666,454645324613,456667025625,0.02065458,0.02379373,0.02238228,0.02500420,0.02541108,0.02917617,0.02535115,0.02532777,0.0000062828
5771705919927,5,849473213822,883647782636,878150843071,891158738077,895500368017,462437642072,454662989848,456674342384,0.02086278,0.02402287,0.02262550,0.02542794,0.02572488,0.02946906,0.02573077,0.02549234,0.0000064450
5772706541688,5,849654169489,883811345249,878304116395,891313808239,895628610738,462496530673,454728945884,456769015021,0.02203985,0.02539486,0.02385493,0.02681645,0.02692052,0.03099061,0.02714813,0.02762178,0.0000071497
5774106175974,5,849881752758,884025185103,878517322761,891523330856,895844460571,462585567293,454849556848,456878999784,0.02352022,0.02718857,0.02556510,0.02869253,0.02893294,0.03329113,0.02974000,0.03009562,0.0000088966
5774872490376,5,849993742704,884135846658,878618601210,891640927971,895969861728,462631905261,454945769724,456935835120,0.02424869,0.02811681,0.02637748,0.02974551,0.03010209,0.03448840,0.03180756,0.03137400,0.0000104821
5775000945045,5,850013679876,884151846658,878650538382,891652297819,895988742779,462638786312,454953218099,456951835120,0.02437837,0.02825102,0.02663365,0.02984731,0.03027812,0.03466619,0.03196763,0.03173388,0.0000105881
5775856248720,5,850156915719,884273789809,878801796402,891774083507,896116150032,462692531367,455021577502,457019404382,0.02531009,0.02927390,0.02784692,0.03093779,0.03146597,0.03605485,0.03343663,0.03325369,0.0000117233
5783717473125,5,851467208197,885577595959,879978445075,893010031255,897497087243,463089092904,455537479060,457560533432,0.03383319,0.04021039,0.03728503,0.04200455,0.04434078,0.04630115,0.04452310,0.04542510,0.0000190954
5785210876620,5,851733689982,885823512341,880239005242,893223297617,897677781709,463183120066,455642394539,457688075124,0.03556659,0.04227317,0.03937503,0.04391415,0.04602543,0.04873061,0.04677768,0.04829385,0.0000211428
5785674060543,5,851831117193,885889979298,880306678098,893286891626,897756753424,463207594924,455670537174,457724508806,0.03620033,0.04283070,0.03991785,0.04448358,0.04676171,0.04936299,0.04738245,0.04911334,0.0000215747
5785983671214,5,851865514483,885929420748,880363260201,893339554456,897819907120,463226903372,455703150143,457735960691,0.03642407,0.04316154,0.04037171,0.04495512,0.04735050,0.04986188,0.04808328,0.04937092,0.0000223003
5786107434735,5,851877010807,885945849177,880396514708,893368380534,897831746589,463230903372,455711150143,457745879405,0.03649885,0.04329934,0.04063845,0.04521323,0.04746088,0.04996523,0.04825520,0.04959402,0.0000223620
5786429431863,5,851921010807,886009948231,880435951142,893422946180,897895078965,463250903372,455731150143,457762443023,0.03678506,0.04383702,0.04095477,0.04570182,0.04805135,0.05048199,0.04868499,0.04996658,0.0000229732
5786825718714,5,851999030926,886074121029,880498026640,893498614202,897942079703,463266585911,455750335981,457796924322,0.03729256,0.04437530,0.04145269,0.04637935,0.04848955,0.05088719,0.04909728,0.05074215,0.0000230544
5787051156609,5,852030484095,886090121029,880541172605,893526067371,897992295753,463288062657,455771812727,457811140372,0.03749716,0.04450951,0.04179877,0.04662517,0.04895772,0.05144211,0.04955881,0.05106191,0.0000239607
5787596173653,5,852107109455,886169772269,880642219160,893625843813,898060902666,463334586066,455815994765,457839745459,0.03799558,0.04517764,0.04260929,0.04751858,0.04959736,0.05264417,0.05050826,0.05170531,0.0000252304
5788194448953,5,852182693247,886304573440,880734084235,893738607928,898140243578,463363394347,455842158552,457888693626,0.03848724,0.04630837,0.04334615,0.04852827,0.05033708,0.05338852,0.05107050,0.05280629,0.0000260441
5788485715722,5,852233760835,886340431818,880784105570,893786373225,898191311166,463382492707,455862546775,457904693626,0.03881942,0.04660915,0.04374738,0.04895597,0.05081319,0.05388198,0.05150864,0.05316617,0.0000264564
5788929951426,5,852321304079,886404586602,880865256160,893858403677,898260164227,463410492707,455892100253,457917643721,0.03938886,0.04714729,0.04439831,0.04960093,0.05145512,0.05460544,0.05214372,0.05345745,0.0000263627
5789220230940,5,852358063917,886471581443,880901933640,893905333776,898296293218,463439102497,455909736259,457938186190,0.03962798,0.04770925,0.04469250,0.05002115,0.05179196,0.05534465,0.05252271,0.05391950,0.0000274446
5790030771360,5,852488626355,886607275728,881013740077,894034361720,898428830690,463489180342,455981907351,457986849097,0.04047725,0.04884747,0.04558932,0.05117647,0.05302764,0.05663856,0.05407363,0.05501406,0.0000292697
5791327266780,5,852711979207,886824655810,881220803455,894221423801,898617844721,463549769417,456095964379,458084825990,0.04193010,0.05067089,0.04725022,0.05285144,0.05478987,0.05820405,0.05652466,0.05721782,0.0000312783
5792114569062,5,852837447049,886960602981,881362196413,894333788727,898727521762,463622193929,456127933760,458142884441,0.04274624,0.05181123,0.04838436,0.05385756,0.05581241,0.06007534,0.05721167,0.05852370,0.0000331953
5793604142973,5,853091219264,887231058391,881619879841,894541811036,898928869475,463716736599,456228966112,458245602255,0.04439696,0.05407984,0.05045128,0.05572021,0.05768962,0.06251812,0.05938280,0.06083410,0.0000354665
5796021392598,5,853499273746,887593993560,881969285383,894946422644,899280361679,463859313444,456432241509,458440500633,0.04705125,0.05712419,0.05325393,0.05934313,0.06096667,0.06620200,0.06375108,0.06521787,0.0000423278
5797030528446,5,853691230930,887705712746,882141134833,895128109644,899420434909,463929182997,456514381198,458500341189,0.04829988,0.05806130,0.05463237,0.06096997,0.06227261,0.06800728,0.06551622,0.06656384,0.0000444088
5798045077854,5,853852158627,887875703072,882304630698,895278357535,899611702016,463995549067,456576872426,458550104413,0.04934667,0.05948720,0.05594380,0.06231530,0.06405584,0.06972204,0.06685913,0.06768315,0.0000461315
5798774867286,5,853996408907,887972954467,882402793266,895418754230,899727862017,464026495959,456627005914,458602592526,0.05028498,0.06030296,0.05673118,0.06357242,0.06513882,0.07052164,0.06793647,0.06886374,0.0000469173
5798876064684,5,854012408907,887996954467,882410793266,895426754230,899737594483,464036228425,456635005914,458620324992,0.05038906,0.06050428,0.05679535,0.06364405,0.06522956,0.07077311,0.06810839,0.06926259,0.0000478318
5799795348552,5,854172008452,888154640150,882551334629,895585693318,899877748988,464075077725,456684148708,458694696582,0.05142721,0.06182696,0.05792265,0.06506720,0.06653626,0.07177689,0.06916444,0.07093541,0.0000488102
5799905431983,5,854184702929,888183334627,882559334629,895597693318,899902443465,464087077725,456688148708,458702696582,0.05150978,0.06206766,0.05798682,0.06517465,0.06676649,0.07208694,0.06925040,0.07111535,0.0000495095
5800003157502,5,854205986955,888194625774,882583334629,895610268491,899913734612,464091077725,456693432734,458710696582,0.05164823,0.06216237,0.05817933,0.06528725,0.06687176,0.07219030,0.06936395,0.07129529,0.0000493826
5800257830040,5,854241986955,888228122999,882625886607,895671037698,899963467101,464107199364,456697432734,458722696582,0.05188240,0.06244335,0.05852065,0.06583138,0.06733543,0.07260685,0.06944991,0.07156520,0.0000496409
5800756469025,5,854332425990,888284214536,882737521859,895736895949,900052390417,464133742932,456736580760,458742696582,0.05247068,0.06291385,0.05941610,0.06642108,0.06816448,0.07329267,0.07029118,0.07201505,0.0000496313
5801016577092,5,854354992920,888327003809,882777305681,895780112410,900098150451,464166439887,456753523415,458759048519,0.05261747,0.06327277,0.05973521,0.06680804,0.06859111,0.07413749,0.07065527,0.07238285,0.0000516815
5801698369299,5,854460061570,888413647651,882874414982,895902122470,900206531067,464219531479,456820341894,458801718186,0.05330092,0.06399955,0.06051414,0.06790053,0.06960157,0.07550927,0.07209116,0.07334260,0.0000549801
5802833655591,5,854645797276,888601093777,883042878559,896084666509,900404919769,464278629750,456895810614,458879859337,0.05450908,0.06557187,0.06186542,0.06953504,0.07145119,0.07703624,0.07371295,0.07510020,0.0000573781
5805658323651,5,855151280209,889023304666,883478974441,896503590222,900850494168,464451794786,457108976771,459089908388,0.05779711,0.06911343,0.06536342,0.07328611,0.07560539,0.08151045,0.07829378,0.07982476,0.0000653093
5809046436546,5,855734938575,889601799750,884083265131,896982864755,901401413673,464645320429,457359014926,459237819307,0.06159366,0.07396592,0.07021055,0.07757757,0.08074175,0.08651074,0.08366697,0.08315166,0.0000684980
5809116827055,5,855747491580,889612710248,884094728634,896997775253,901405966678,464649320429,457367014926,459241819307,0.06167531,0.07405744,0.07030250,0.07771108,0.08078420,0.08661409,0.08383889,0.08324163,0.0000686753
5810756063754,5,855999311489,889856281838,884387300627,897229626097,901679717084,464753992174,457494000718,459355833727,0.06331334,0.07610055,0.07264927,0.07978709,0.08333644,0.08931859,0.08656775,0.08580611,0.0000744751
5811328395936,5,856102009055,889921800612,884485882109,897326706538,901763116084,464783423084,457544246705,459401211749,0.06398136,0.07665013,0.07344001,0.08065635,0.08411398,0.09007902,0.08764751,0.08682678,0.0000762061
5811340395936,5,856102009055,889925800612,884489882109,897326706538,901763116084,464783423084,457544246705,459405211749,0.06398136,0.07668368,0.07347210,0.08065635,0.08411398,0.09007902,0.08764751,0.08691676,0.0000762715
5813112783318,5,856405883755,890220818720,884709589178,897623845239,902029815191,464910433429,457687834262,459524563544,0.06595798,0.07915833,0.07523441,0.08331695,0.08660048,0.09336069,0.09073313,0.08960129,0.0000841828
5813124783318,5,856409883755,890220818720,884709589178,897627845239,902029815191,464910433429,457687834262,459528563544,0.06598400,0.07915833,0.07523441,0.08335277,0.08660048,0.09336069,0.09073313,0.08969126,0.0000842302
5814249221520,5,856602268249,890425792480,884877606227,897802194671,902196043208,464980995230,457781155838,459583165617,0.06723541,0.08087768,0.07658211,0.08491391,0.08815027,0.09518386,0.09273857,0.09091940,0.0000872226
5815246738425,5,856771653017,890603706383,885007478589,897964850722,902341813413,465020995230,457868931591,459667309480,0.06833721,0.08237004,0.07762384,0.08637034,0.08950932,0.09621737,0.09462482,0.09281202,0.0000904210
5815474126308,5,856812311173,890634199856,885053629433,898006343410,902382457745,465028995230,457878576708,459677612753,0.06860168,0.08262582,0.07799402,0.08674187,0.08988826,0.09642408,0.09483209,0.09304377,0.0000899363
5817478173975,5,857165038929,890928082835,885371626307,898357991017,902686578239,465153883988,457990039519,459824933141,0.07089609,0.08509095,0.08054473,0.08989054,0.09272364,0.09965094,0.09722737,0.09635739,0.0000949182
5818728024699,5,857384975594,891128302215,885576598104,898563792528,902894371031,465230876232,458062771401,459886337594,0.07232672,0.08677042,0.08218885,0.09173331,0.09466095,0.10164025,0.09879034,0.09773854,0.0000966988
5822548268184,5,858020679604,891755021283,886199899038,899165797069,903486547509,465452149283,458325456537,460142717861,0.07646180,0.09202742,0.08718846,0.09712370,0.10018195,0.10735747,0.10443531,0.10350520,0.0001071974
5824119232398,5,858301529697,891991633331,886471421981,899413165668,903743903942,465546180166,458409721717,460241675896,0.07828866,0.09401215,0.08936640,0.09933865,0.10258134,0.10978703,0.10624613,0.10573103,0.0001097476
5825488365510,5,858488865199,892241157642,886672618331,899626690548,903965801731,465628142319,458525092442,460339997298,0.07950723,0.09610519,0.09098023,0.10125057,0.10465015,0.11190476,0.10872538,0.10794253,0.0001172092
5826940958046,5,858733032702,892479206855,886903272045,899873043870,904220626811,465713459487,458589949002,460428367274,0.08109547,0.09810198,0.09283034,0.10345643,0.10702595,0.11410917,0.11011912,0.10993021,0.0001198632
5828013074085,5,858909204573,892606189519,887052361104,900025257156,904421975735,465789903865,458680111412,460528070721,0.08224143,0.09916712,0.09402621,0.10481936,0.10890317,0.11608433,0.11205666,0.11217280,0.0001282739
5828382546702,5,858982847846,892643129522,887113875370,900091886059,904473868705,465801903865,458718435978,460556599357,0.08272046,0.09947698,0.09451963,0.10541596,0.10938698,0.11639438,0.11288024,0.11281448,0.0001291471
5831570461425,5,859553404113,893124107478,887636903711,900596564052,904953072251,465993330824,458957466713,460755612283,0.08643177,0.10351148,0.09871494,0.10993488,0.11385471,0.12134045,0.11801689,0.11729080,0.0001387068
5831878185852,5,859601865779,893174694765,887680876632,900650069236,904987199995,466017330824,458996219280,460769929341,0.08674700,0.10393582,0.09906765,0.11041397,0.11417289,0.12196055,0.11884966,0.11761283,0.0001410502
5832636543912,5,859747975678,893268573022,887809607576,900775524296,905102997997,466038280296,459066007863,460827577184,0.08769741,0.10472328,0.10010023,0.11153730,0.11525250,0.12250184,0.12034938,0.11890948,0.0001422640
5834480513001,5,860068759415,893529384076,888121000762,901068776824,905384341447,466174628607,459176605277,460957016593,0.08978403,0.10691100,0.10259797,0.11416311,0.11787554,0.12602479,0.12272606,0.12182092,0.0001501263
5834911650066,5,860141942026,893599226204,888184710897,901126655220,905456995015,466190628607,459218056756,460993435341,0.09026006,0.10749684,0.10310900,0.11468135,0.11855290,0.12643820,0.12361683,0.12264007,0.0001520200
5836499303379,5,860455665809,893839580454,888429830228,901352693651,905685072161,466271539346,459362482474,461102439256,0.09230075,0.10951296,0.10507515,0.11670532,0.12067932,0.12852876,0.12672047,0.12509185,0.0001569442
5837148388149,5,860580977272,893942854771,888510470146,901458821853,905787689302,466311540607,459397313404,461158720794,0.09311587,0.11037924,0.10572198,0.11765559,0.12163605,0.12956231,0.12746897,0.12635777,0.0001594683
5837401197090,5,860614098866,893978031375,888557618199,901500676164,905814104638,466327540607,459423029683,461186097558,0.09333132,0.11067431,0.10610016,0.11803036,0.12188232,0.12997571,0.12802160,0.12697355,0.0001618736
5838348160371,5,860787341785,894101125761,888732590290,901637278207,905956894783,466372536844,459510971549,461249421152,0.09445822,0.11170684,0.10750364,0.11925351,0.12321359,0.13113832,0.12991142,0.12839786,0.0001650065
5839306474881,5,860953165957,894272366134,888876160463,901795735245,906109930147,466410387995,459602339506,461286389434,0.09553686,0.11314322,0.10865524,0.12067234,0.12464037,0.13211631,0.13187487,0.12922937,0.0001667164
5839401734016,5,860969165957,894280366134,888887913508,901811488290,906129683192,466422387995,459614339506,461286389434,0.09564093,0.11321033,0.10874952,0.12081339,0.12482454,0.13242636,0.13213275,0.12922937,0.0001679528
5839816957398,5,861043259012,894352433111,888954006563,901865678306,906207921633,466445812305,459638264181,461309582287,0.09612289,0.11381483,0.10927966,0.12129862,0.12555397,0.13303160,0.13264688,0.12975104,0.0001686285
5841437336799,5,861327529882,894609970369,889193616943,902109076134,906482102400,466537580136,459750079388,461427381547,0.09797200,0.11597509,0.11120162,0.12347802,0.12811023,0.13540268,0.13504973,0.13240066,0.0001751798
5842347563619,5,861492729568,894756620459,889328171569,902229354807,906622967725,466600494234,459828897766,461488327491,0.09904658,0.11720521,0.11228091,0.12455500,0.12942355,0.13702825,0.13674350,0.13377149,0.0001804348
5844104025603,5,861801311652,895072707143,889588663636,902483664662,906890347241,466712373804,459973189208,461581768257,0.10105382,0.11985658,0.11437036,0.12683211,0.13191639,0.13991898,0.13984425,0.13587322,0.0001876475
5844933611241,5,861940907789,895183277667,889737074682,902593605463,907040599144,466777431819,460039454832,461621259845,0.10196186,0.12078406,0.11556080,0.12781652,0.13331722,0.14159994,0.14126826,0.13676149,0.0001925465
5845588113375,5,862053530536,895273099361,889836264967,902700773629,907148848925,466832101981,460092078327,461651415649,0.10269444,0.12153750,0.11635642,0.12877612,0.13432646,0.14301250,0.14239911,0.13743977,0.0001970494
5847906933522,5,862453762684,895607773950,890230139168,903047529914,907534450295,466973382522,460257033121,461802861868,0.10529785,0.12434479,0.11951576,0.13188099,0.13792152,0.14666288,0.14594391,0.14084619,0.0002069461
5848368339960,5,862550077056,895692261360,890296338871,903112293705,907616185794,466996221174,460269556915,461835405085,0.10592435,0.12505348,0.12004676,0.13246089,0.13868356,0.14725299,0.14621304,0.14157818,0.0002060254
5848770366489,5,862630111517,895761254818,890368656321,903166966022,907672860748,467028221174,460286890804,461855405085,0.10644495,0.12563221,0.12062683,0.13295043,0.13921195,0.14807980,0.14658553,0.14202803,0.0002062670
5849839512291,5,862822436495,895935385333,890551930878,903336589625,907825065506,467076034376,460359589308,461932480770,0.10769597,0.12709284,0.12209691,0.13446925,0.14063099,0.14931519,0.14814779,0.14376166,0.0002079009
5851459335348,5,863107186711,896219846154,890818353740,903589527160,908050029155,467174131752,460484485476,462015775200,0.10954820,0.12947893,0.12423393,0.13673407,0.14272838,0.15184981,0.15083174,0.14563517,0.0002127644
5857623176283,5,864197038394,897208722919,891773921364,904545183853,909003650202,467571424180,460963495435,462359739936,0.11663740,0.13777376,0.13189872,0.14529109,0.15161922,0.16211500,0.16112542,0.15337184,0.0002421764
5860750940859,5,864701596170,897709773159,892351107582,905001474922,909511664490,467747081767,461188234314,462540008455,0.11991941,0.14197663,0.13652843,0.14937675,0.15635556,0.16665362,0.16595495,0.15742655,0.0002534744
5861515427358,5,864824725334,897818320829,892492464294,905107029188,909625414882,467801435062,461250818588,462595219181,0.12072033,0.14288714,0.13766228,0.15032189,0.15741608,0.16805799,0.16729985,0.15866839,0.0002592255
